1e-07,1e-06,0.00014263105609818726,10
1e-07,1e-06,0.0001429720394863186,9
1e-07,1e-06,0.00014331302287445046,15
1e-07,1e-06,0.00014365400626258274,6
1e-07,1e-06,0.0001439949896507155,5
1e-07,1e-06,0.0001443359730388487,10
1e-07,1e-06,0.00014467695642698248,7
1e-07,1e-06,0.00014501793981511665,13
1e-07,1e-06,0.00014535892320325126,11
1e-07,1e-06,0.00014569990659138633,9
1e-07,1e-06,0.00014604088997952191,9
1e-07,1e-06,0.0001463818733676579,10
1e-07,1e-06,0.0001467228567557944,8
1e-07,1e-06,0.00014706384014393143,6
1e-07,1e-06,0.00014740482353206878,10
1e-07,1e-06,0.00014774580692020664,9
1e-07,1e-06,0.000148086790308345,4
1e-07,1e-06,0.00014842777369648388,7
1e-07,1e-06,0.00014876875708462312,9
1e-07,1e-06,0.00014910974047276288,14
1e-07,1e-06,0.0001494507238609031,6
1e-07,1e-06,0.00014979170724904378,6
1e-07,1e-06,0.00015013269063718492,4
1e-07,1e-06,0.00015047367402532655,8
1e-07,1e-06,0.00015081465741346867,5
1e-07,1e-06,0.00015115564080161117,5
1e-07,1e-06,0.00015149662418975418,7
1e-07,1e-06,0.0001518376075778976,7
1e-07,1e-06,0.0001521785909660415,5
1e-07,1e-06,0.00015251957435418587,8
1e-07,1e-06,0.00015286055774233083,7
1e-07,1e-06,0.0001532015411304761,6
1e-07,1e-06,0.00015354252451862187,9
1e-07,1e-06,0.00015388350790676813,7
1e-07,1e-06,0.00015422449129491486,7
1e-07,1e-06,0.00015456547468306204,8
1e-07,1e-06,0.00015490645807120977,6
1e-07,1e-06,0.00015524744145935777,9
1e-07,1e-06,0.00015558842484750642,5
1e-07,1e-06,0.00015592940823565545,6
1e-07,1e-06,0.00015627039162380502,10
1e-07,1e-06,0.00015661137501195497,7
1e-07,1e-06,0.00015695235840010544,6
1e-07,1e-06,0.00015729334178825633,6
1e-07,1e-06,0.00015763432517640775,8
1e-07,1e-06,0.00015797530856455954,7
1e-07,1e-06,0.0001583162919527118,6
1e-07,1e-06,0.00015865727534086454,11
1e-07,1e-06,0.00015899825872901782,3
1e-07,1e-06,0.00015933924211717154,7
1e-07,1e-06,0.0001596802255053257,5
1e-07,1e-06,0.00016002120889348028,3
1e-07,1e-06,0.00016036219228163543,6
1e-07,1e-06,0.00016070317566979094,5
1e-07,1e-06,0.000161044159057947,7
1e-07,1e-06,0.0001613851424461035,8
1e-07,1e-06,0.00016172612583426047,6
1e-07,1e-06,0.00016206710922241784,2
1e-07,1e-06,0.0001624080926105758,9
1e-07,1e-06,0.0001627490759987341,4
1e-07,1e-06,0.00016309005938689293,5
1e-07,1e-06,0.00016343104277505218,3
1e-07,1e-06,0.00016377202616321194,6
1e-07,1e-06,0.00016411300955137216,7
1e-07,1e-06,0.0001644539929395328,7
1e-07,1e-06,0.00016479497632769394,8
1e-07,1e-06,0.00016513595971585557,7
1e-07,1e-06,0.00016547694310401756,6
1e-07,1e-06,0.0001658179264921802,4
1e-07,1e-06,0.0001661589098803431,8
1e-07,1e-06,0.00016649989326850657,4
1e-07,1e-06,0.00016684087665667056,3
1e-07,1e-06,0.000167181860044835,10
1e-07,1e-06,0.00016752284343299985,5
1e-07,1e-06,0.0001678638268211651,3
1e-07,1e-06,0.00016820481020933092,6
1e-07,1e-06,0.00016854579359749716,4
1e-07,1e-06,0.00016888677698566391,5
1e-07,1e-06,0.00016922776037383113,4
1e-07,1e-06,0.0001695687437619987,6
1e-07,1e-06,0.00016990972715016686,4
1e-07,1e-06,0.0001702507105383355,8
1e-07,1e-06,0.0001705916939265045,3
1e-07,1e-06,0.000170932677314674,4
1e-07,1e-06,0.000171273660702844,5
1e-07,1e-06,0.00017161464409101444,1
1e-07,1e-06,0.00017195562747918529,8
1e-07,1e-06,0.00017229661086735665,4
1e-07,1e-06,0.00017263759425552855,2
1e-07,1e-06,0.00017297857764370084,4
1e-07,1e-06,0.00017331956103187359,5
1e-07,1e-06,0.00017366054442004685,2
1e-07,1e-06,0.00017400152780822054,5
1e-07,1e-06,0.00017434251119639467,6
1e-07,1e-06,0.0001746834945845693,4
1e-07,1e-06,0.00017502447797274442,3
1e-07,1e-06,0.00017536546136092003,4
1e-07,1e-06,0.00017570644474909603,10
1e-07,1e-06,0.00017604742813727252,6
1e-07,1e-06,0.00017638841152544944,5
1e-07,1e-06,0.00017672939491362687,6
1e-07,1e-06,0.0001770703783018047,5
1e-07,1e-06,0.00017741136168998307,6
1e-07,1e-06,0.0001777523450781618,5
1e-07,1e-06,0.00017809332846634114,6
1e-07,1e-06,0.0001784343118545209,5
1e-07,1e-06,0.00017877529524270108,4
1e-07,1e-06,0.0001791162786308819,5
1e-07,1e-06,0.00017945726201906297,2
1e-07,1e-06,0.00017979824540724452,7
1e-07,1e-06,0.00018013922879542662,6
1e-07,1e-06,0.0001804802121836091,5
1e-07,1e-06,0.00018082119557179214,3
1e-07,1e-06,0.0001811621789599756,5
1e-07,1e-06,0.0001815031623481596,7
1e-07,1e-06,0.00018184414573634396,2
1e-07,1e-06,0.0001821851291245288,5
1e-07,1e-06,0.00018252611251271417,9
1e-07,1e-06,0.00018286709590089987,3
1e-07,1e-06,0.0001832080792890861,4
1e-07,1e-06,0.00018354906267727288,3
1e-07,1e-06,0.00018389004606546004,5
1e-07,1e-06,0.00018423102945364772,4
1e-07,1e-06,0.00018457201284183584,6
1e-07,1e-06,0.00018491299623002444,2
1e-07,1e-06,0.0001852539796182134,4
1e-07,1e-06,0.00018559496300640295,8
1e-07,1e-06,0.0001859359463945929,3
1e-07,1e-06,0.00018627692978278338,3
1e-07,1e-06,0.00018661791317097423,5
1e-07,1e-06,0.00018695889655916565,6
1e-07,1e-06,0.00018729987994735745,4
1e-07,1e-06,0.00018764086333554976,1
1e-07,1e-06,0.00018798184672374254,4
1e-07,1e-06,0.00018832283011193578,2
1e-07,1e-06,0.00018866381350012945,6
1e-07,1e-06,0.00018900479688832366,6
1e-07,1e-06,0.00018934578027651828,3
1e-07,1e-06,0.00018968676366471333,2
1e-07,1e-06,0.0001900277470529089,3
1e-07,1e-06,0.0001903687304411049,4
1e-07,1e-06,0.00019070971382930137,5
1e-07,1e-06,0.00019105069721749837,6
1e-07,1e-06,0.00019139168060569578,5
1e-07,1e-06,0.00019173266399389363,2
1e-07,1e-06,0.00019207364738209201,5
1e-07,1e-06,0.0001924146307702908,5
1e-07,1e-06,0.00019275561415849012,2
1e-07,1e-06,0.00019309659754668986,3
1e-07,1e-06,0.00019343758093489,5
1e-07,1e-06,0.00019377856432309067,5
1e-07,1e-06,0.00019411954771129182,6
1e-07,1e-06,0.00019446053109949352,6
1e-07,1e-06,0.00019480151448769554,4
1e-07,1e-06,0.00019514249787589802,2
1e-07,1e-06,0.000195483481264101,5
1e-07,1e-06,0.00019582446465230452,6
1e-07,1e-06,0.00019616544804050838,4
1e-07,1e-06,0.00019650643142871284,2
1e-07,1e-06,0.00019684741481691763,4
1e-07,1e-06,0.000197188398205123,4
1e-07,1e-06,0.0001975293815933288,2
1e-07,1e-06,0.00019787036498153507,2
1e-07,1e-06,0.00019821134836974175,3
1e-07,1e-06,0.00019855233175794897,5
1e-07,1e-06,0.0001988933151461566,5
1e-07,1e-06,0.0001992342985343647,7
1e-07,1e-06,0.00019957528192257322,1
1e-07,1e-06,0.00019991626531078236,10
1e-07,1e-06,0.00020025724869899186,7
1e-07,1e-06,0.00020059823208720183,6
1e-07,1e-06,0.00020093921547541227,5
1e-07,1e-06,0.00020128019886362316,3
1e-07,1e-06,0.00020162118225183455,2
1e-07,1e-06,0.00020196216564004636,2
1e-07,1e-06,0.00020230314902825865,5
1e-07,1e-06,0.0002026441324164714,6
1e-07,1e-06,0.00020298511580468462,4
1e-07,1e-06,0.00020332609919289835,6
1e-07,1e-06,0.00020366708258111245,3
1e-07,1e-06,0.00020400806596932713,4
1e-07,1e-06,0.00020434904935754221,2
1e-07,1e-06,0.00020469003274575773,3
1e-07,1e-06,0.00020503101613397376,5
1e-07,1e-06,0.00020537199952219026,7
1e-07,1e-06,0.0002057129829104072,4
1e-07,1e-06,0.00020605396629862457,3
1e-07,1e-06,0.00020639494968684256,3
1e-07,1e-06,0.00020673593307506092,3
1e-07,1e-06,0.00020707691646327972,3
1e-07,1e-06,0.00020741789985149897,4
1e-07,1e-06,0.00020775888323971867,4
1e-07,1e-06,0.00020809986662793887,2
1e-07,1e-06,0.00020844085001615954,5
1e-07,1e-06,0.00020878183340438072,1
1e-07,1e-06,0.00020912281679260226,7
1e-07,1e-06,0.00020946380018082436,3
1e-07,1e-06,0.00020980478356904685,6
1e-07,1e-06,0.00021014576695726982,2
1e-07,1e-06,0.00021048675034549333,3
1e-07,1e-06,0.00021082773373371728,5
